بيانات المنتج,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
النوع ,أسم المنتج,تصنيف المنتج,صورة المنتج,وصف صورة المنتج,نوع المنتج,سعر المنتج,الوصف,هل يتطلب شحن؟,رمز المنتج sku,سعر التكلفة,السعر المخفض,تاريخ بداية التخفيض,تاريخ نهاية التخفيض,اقصي كمية لكل عميل,إخفاء خيار تحديد الكمية,اضافة صورة عند الطلب,الوزن,وحدة الوزن,الماركة,العنوان الترويجي,تثبيت المنتج,الباركود,السعرات الحرارية,MPN,GTIN,خاضع للضريبة ؟,سبب عدم الخضوع للضريبة,[1] الاسم,[1] النوع,[1] القيمة,[1] الصورة / اللون,[2] الاسم,[2] النوع,[2] القيمة,[2] الصورة / اللون,[3] الاسم,[3] النوع,[3] القيمة,[3] الصورة / اللون
منتج,ذا فراجرانس كيتشن 28 ريمكس 100مل,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/WEYON/e2ef783e-3817-4d79-a93a-7171d3b24b95-500x500-dyMY93zckA0fhie0GHSChHREQtiGpTLrjDdqAAFB.jpg",ذا فراجرانس كيتشن 28 ريمكس 100مل,منتج جاهز,322,,نعم,,,,,,,,,0.5,kg, | ,ذا فراجرانس كيتشن 28 ريمكس 100مل |  |  - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,ذا فراجرانس كيتشن فيل ذا ريثم أو دو برفيوم 100مل,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/WEYON/46000beb-2b44-4b8e-93d7-46983358b09e-500x500-9Debjbs23cCS3fpWwWsqd9Q9c2qNJ1JAGmG2iaw0.png",ذا فراجرانس كيتشن فيل ذا ريثم أو دو برفيوم 100مل,منتج جاهز,322,,نعم,,,,,,,,,0.5,kg, | ,ذا فراجرانس كيتشن فيل ذا ريثم أو دو برفيوم 100مل |  |  - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,ذا فريجرنس كيتشن أت يور أون ريسك أو دو بارفان 100 مل,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/WEYON/38f7b509-2e4b-4f17-881e-9eab81862b04-500x500-94f11HSWahXVtItbzcHmgHIwKgLzxsR8rTMV4Pu8.png",ذا فريجرنس كيتشن أت يور أون ريسك أو دو بارفان 100 مل,منتج جاهز,322,,نعم,,,,,,,,,0.5,kg, | ,ذا فريجرنس كيتشن أت يور أون ريسك أو دو بارفان 100 مل |  |  - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,ذا فراجرانس كيتشن نمبر 3 ريمكس أو دو برفيوم 100مل,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/WEYON/8c94b335-afcd-4435-a329-01c6ba0d04ec-500x500-jx42tx0D8TOlcrQ7H8Lf8jrXimZa58vV0KUggak2.png",ذا فراجرانس كيتشن نمبر 3 ريمكس أو دو برفيوم 100مل,منتج جاهز,322,,نعم,,,,,,,,,0.5,kg, | ,ذا فراجرانس كيتشن نمبر 3 ريمكس أو دو برفيوم 100مل |  |  - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,عطر شيفاز بني SHIFAZ 100ML,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/WEYON/54cfadd1-efb5-4998-bff8-8de9142ab97d-500x500-B1N8wkb7SyLWpVdDS31FW2srDsEeIs910MIc04R1.png",عطر شيفاز بني SHIFAZ 100ML,منتج جاهز,115,,نعم,,,,,,,,,0.5,kg,مايتر بارفومير إيه غونتييه | M,عطر شيفاز بني SHIFAZ 100ML | مايتر بارفومير إيه غونتييه | M - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,ارجوس فول اوف فايتون او دو برفيوم 100 مل,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/WEYON/e3eff395-c7b5-4422-a0e2-75dcb6e566cb-500x500-MvLIB6l3V14tU0ky65r5hKUNQbcjPimwYqANTSEP.jpg",ارجوس فول اوف فايتون او دو برفيوم 100 مل,منتج جاهز,1207,,نعم,,,,,,,,,0.5,kg, | ,ارجوس فول اوف فايتون او دو برفيوم 100 مل |  |  - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,أرغوس بالاس أثيني او دو برفيوم 100 مل,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/WEYON/afdd33b4-9c65-4d46-bc36-b9bb699e7dc6-500x500-Cip2LWwMdPKLs19anfyb7m2D8NRpCbdTATPJvtRH.webp",أرغوس بالاس أثيني او دو برفيوم 100 مل,منتج جاهز,1150,,نعم,,,,,,,,,0.5,kg, | ,أرغوس بالاس أثيني او دو برفيوم 100 مل |  |  - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,حقيبة مكياج برادا (خضراء),العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/WEYON/cfc5f2d8-14e7-4fdf-9cf1-67d65cc950b8-500x500-7akcZYlElCrghMu9B1g5iBSLDOtNvhJbNlElhvp8.jpg",حقيبة مكياج برادا (خضراء),منتج جاهز,89,,نعم,,,,,,,,,0.5,kg,برادا | Prada,حقيبة مكياج برادا (خضراء) | برادا | Prada - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,ارجوس ترايمف اوف باخوس او دو برفيوم 100 مل,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/WEYON/470b1447-1a5c-4367-b7c9-56f6b22be2c8-500x500-giwFo3HG0wF6c6RUETqBnvJmPcdKZLA4h7y97CTu.jpg",ارجوس ترايمف اوف باخوس او دو برفيوم 100 مل,منتج جاهز,1265,,نعم,,,,,,,,,0.5,kg, | ,ارجوس ترايمف اوف باخوس او دو برفيوم 100 مل |  |  - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,عينة عطر وون امبيرلا فور تو 10مل من فلورايكيو,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/WEYON/b92cb244-7739-4e31-b0ec-f2c53626a5b0-500x500-eZCVgby9xnguG7dNoFMUzg04AAjna11a6ctl9iUN.webp",عينة عطر وون امبيرلا فور تو 10مل من فلورايكيو,منتج جاهز,113,,نعم,,,,,,,,,0.5,kg,لابيرلا | La Perla,عينة عطر وون امبيرلا فور تو 10مل من فلورايكيو | لابيرلا | La Perla - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,عينة ثمين بلود اس لوف 10مل,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/WEYON/83e2513d-fdc5-4216-9f26-c7f3b7b6de8d-500x500-9yciz0gqlBJQuwu2aBmpGLdf8P820dKoPSd1jiPf.png",عينة ثمين بلود اس لوف 10مل,منتج جاهز,172,,نعم,,,,,,,,,0.5,kg, | ,عينة ثمين بلود اس لوف 10مل |  |  - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,عطر كوستو برشلونة الزهري تواليت 50مل,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/WEYON/724d9b5d-60ba-4609-98de-03cf61eb6c67-500x500-AAepoRC35KAtll7ciq3HMRAU1Wkf53X0LAUDGOHf.jpg",عطر كوستو برشلونة الزهري تواليت 50مل,منتج جاهز,258,,نعم,,,,,,,,,0.5,kg, | ,عطر كوستو برشلونة الزهري تواليت 50مل |  |  - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,عطر افنان 9بي ان 9PM NIGHT OUT,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/WEYON/149e902b-6447-4b91-a04a-bbed51111e55-500x500-EYlyCNZFNL0K0dSXg0ypvOyMQpNB1IjuwOJZUmBc.jpg",عطر افنان 9بي ان 9PM NIGHT OUT,منتج جاهز,189,,نعم,,,,,,,,,0.5,kg,افنان | Afnan,عطر افنان 9بي ان 9PM NIGHT OUT | افنان | Afnan - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,عطر مس قريس عساف,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/WEYON/e8d66bff-738f-4fec-a18e-d407842ec541-500x500-OsiiRPqdrvYJxO0r7fpIS8WHXyb9NXqII51t9HDo.jpg",عطر مس قريس عساف,منتج جاهز,172,,نعم,,,,,,,,,0.5,kg,عساف | ASSAF,عطر مس قريس عساف | عساف | ASSAF - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,سنتولوجيا لاكتونيكعطور للجنسين (100ml),العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/WEYON/c999fd52-e9fc-4f69-a7a5-844e0d896e83-500x500-OXe6uJRpvHBdYofLqaKe1VaEwdrG6Xmf8QpuKCcM.jpg",سنتولوجيا لاكتونيكعطور للجنسين (100ml),منتج جاهز,1023,,نعم,,,,,,,,,0.5,kg,مايتر بارفومير إيه غونتييه | M,سنتولوجيا لاكتونيكعطور للجنسين (100ml) | مايتر بارفومير إيه غونتييه | M - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,تستر سنتولوجيا وود.واي².لانغ.عطور للجنسين (100ml),العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/WEYON/10d43390-8e31-491f-ba6f-1a3b71bd71d4-500x500-NNQHJFIZr8qhSAoOXgWXEgwgfguGAvbzOqzT74zr.jpg",تستر سنتولوجيا وود.واي².لانغ.عطور للجنسين (100ml),منتج جاهز,517,,نعم,,,,,,,,,0.5,kg,مايتر بارفومير إيه غونتييه | M,تستر سنتولوجيا وود.واي².لانغ.عطور للجنسين (100ml) | مايتر بارفومير إيه غونتييه | M - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,تستر سنتولوجيا لاكتونيك عطور للجنسين (100ml),العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/WEYON/e2212102-aae9-49b7-a9cc-3faac11629eb-500x500-D2vIHUOhvw1eMxfxKlZYafWlcpsyoNulpPAX03qB.jpg",تستر سنتولوجيا لاكتونيك عطور للجنسين (100ml),منتج جاهز,517,,نعم,,,,,,,,,0.5,kg,مايتر بارفومير إيه غونتييه | M,تستر سنتولوجيا لاكتونيك عطور للجنسين (100ml) | مايتر بارفومير إيه غونتييه | M - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,سنتولوجيا وود.واي².لانغ.عطور للجنسين (100ml),العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/WEYON/c6435052-6be0-4359-a13f-8c4e0cd2c94c-500x500-IxdfI0hgGSI32f33qHiFxZuLKhwcbu55bNMGgS3Z.jpg",سنتولوجيا وود.واي².لانغ.عطور للجنسين (100ml),منتج جاهز,517,,نعم,,,,,,,,,0.5,kg,مايتر بارفومير إيه غونتييه | M,سنتولوجيا وود.واي².لانغ.عطور للجنسين (100ml) | مايتر بارفومير إيه غونتييه | M - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,عطر هوس مابيلو رجالي 100مل ((بديل جانبول )),العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/WEYON/c42d43a9-b669-488a-85eb-6ac12b2159da-500x500-L0hPJsKfRomOqqRvI0G7HhJoCZUgJhyREqMkY6Lm.webp",عطر هوس مابيلو رجالي 100مل ((بديل جانبول )),منتج جاهز,184,,نعم,,,,,,,,,0.5,kg, | ,عطر هوس مابيلو رجالي 100مل ((بديل جانبول )) |  |  - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,Jasmin des Anges 40 ml للشعر,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/WEYON/bc57627c-7c2d-49dd-924e-fa9be3b83e3b-500x333.33333333333-TxVfVsKuJ5o3CD31MD0heDGhkT1vSnfZK9QC56zs.webp",Jasmin des Anges 40 ml للشعر,منتج جاهز,368,,نعم,,,,,,,,,0.5,kg,مايتر بارفومير إيه غونتييه | M,Jasmin des Anges 40 ml للشعر | مايتر بارفومير إيه غونتييه | M - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,La Colle Noire Leite Hidratante مرطب اليدين والجسم 350ml,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/WEYON/5120ca52-a703-4644-a0fe-66e4d8742499-500x333.33333333333-EEr60SgTY5e4dAkJ004LFe127lCtKwYygyUr4VsK.webp",La Colle Noire Leite Hidratante مرطب اليدين والجسم 350ml,منتج جاهز,287,,نعم,,,,,,,,,0.5,kg,مايتر بارفومير إيه غونتييه | M,La Colle Noire Leite Hidratante مرطب اليدين والجسم 350ml | مايتر بارفومير إيه غونتييه | M - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,Eden-Roc Leite Hidratante مرطب اليدين والجسم 350ml,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/WEYON/a02a1b78-a11c-47fa-ba51-1affabab8731-500x333.33333333333-dYjjoT8ejc94jZ3m5dJzyZwKBVgH28l6ZFEgbeqM.webp",Eden-Roc Leite Hidratante مرطب اليدين والجسم 350ml,منتج جاهز,287,,نعم,,,,,,,,,0.5,kg,مايتر بارفومير إيه غونتييه | M,Eden-Roc Leite Hidratante مرطب اليدين والجسم 350ml | مايتر بارفومير إيه غونتييه | M - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,شمعة كريستيان ديور إيدن روك 250 جرام,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/WEYON/24c62bdf-cbd3-4c38-9f86-0d7f1df0d853-500x500-jIdeBWlndQgjf5voMRDoJ6qy09KwQiYRUsMUF0ih.webp",شمعة كريستيان ديور إيدن روك 250 جرام,منتج جاهز,287,,نعم,,,,,,,,,0.5,kg,ديور | Dior,شمعة كريستيان ديور إيدن روك 250 جرام | ديور | Dior - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,شمعة كريستيان ديور فيج ميديتيراني 250 جرام,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/WEYON/ae66837f-53b8-4450-a684-a6c39325cfc5-500x500-PP4UXkYRQrYIcchYcEDZjafpXavoiobreElvDumW.webp",شمعة كريستيان ديور فيج ميديتيراني 250 جرام,منتج جاهز,287,,نعم,,,,,,,,,0.5,kg,ديور | Dior,شمعة كريستيان ديور فيج ميديتيراني 250 جرام | ديور | Dior - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,Sakura Leite Hidratante مرطب اليدين والجسم 350ml,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/WEYON/710c6bd8-302d-4d46-ad92-c3835cb1f9e3-500x333.33333333333-qDQJhxgVnNJ4XE9zW7ccXxysE5JL6WZJCdWoco6g.webp",Sakura Leite Hidratante مرطب اليدين والجسم 350ml,منتج جاهز,287,,نعم,,,,,,,,,0.5,kg,مايتر بارفومير إيه غونتييه | M,Sakura Leite Hidratante مرطب اليدين والجسم 350ml | مايتر بارفومير إيه غونتييه | M - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,شمعة كريستيان ديور بوا دارجنت 250 جرام,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/WEYON/51bcc28f-0a9a-4e2c-b9ce-1dbe267de4aa-500x500-vSmu8dUp388V310BTNpfZQ4lRidlhWrk9qtWDat7.webp",شمعة كريستيان ديور بوا دارجنت 250 جرام,منتج جاهز,287,,نعم,,,,,,,,,0.5,kg,ديور | Dior,شمعة كريستيان ديور بوا دارجنت 250 جرام | ديور | Dior - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,شمعة كريستيان ديور أمبر نوي 250 جرام,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/WEYON/2fc223c1-9552-433e-8d54-bd2a0b6b152b-500x500-Q3seuGD7UL4rKrAFwcQIhRakRM5qkYsMrzaJsULA.webp",شمعة كريستيان ديور أمبر نوي 250 جرام,منتج جاهز,287,,نعم,,,,,,,,,0.5,kg,ديور | Dior,شمعة كريستيان ديور أمبر نوي 250 جرام | ديور | Dior - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,لانكوم مجموعة عطور ميني بريمير كوليكشن - 6 قطع,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/WEYON/52e1919c-969f-4b21-83f0-63dcb3618213-500x500-89UplSSY5OytHqdRQoZnXNWQfSLzJkNsTMbuEHod.jpg",لانكوم مجموعة عطور ميني بريمير كوليكشن - 6 قطع,منتج جاهز,253,,نعم,,,,,,,,,0.5,kg,لانكوم | Lancôme,لانكوم مجموعة عطور ميني بريمير كوليكشن - 6 قطع | لانكوم | Lancôme - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,عطر بيري اليس 360 النسائي الابيض تواليت 150مل,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/WEYON/fdf090e2-8cbb-486c-93ce-deaa79587492-500x500-OBR6SJ6ON8rCi93ksnqGJQb7XHgHS5BzBQ8oenIp.jpg",عطر بيري اليس 360 النسائي الابيض تواليت 150مل,منتج جاهز,276,,نعم,,,,,,,,,0.5,kg,بيري إليس | Perry Ellis,عطر بيري اليس 360 النسائي الابيض تواليت 150مل | بيري إليس | Perry Ellis - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,ميلانو ستاردست روج أو دو بارفيوم للجنسين - 100 مل,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/WEYON/e0a5bcfb-38e4-41e5-80cc-a7745bf513f4-500x500-ixjKtNSWZgx8EiPdcCKNYq3djdZVqjDxSuXwxZYa.png",ميلانو ستاردست روج أو دو بارفيوم للجنسين - 100 مل,منتج جاهز,149,,نعم,,,,,,,,,0.5,kg, | ,ميلانو ستاردست روج أو دو بارفيوم للجنسين - 100 مل |  |  - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,ثمين مجموعة هدايا عطر بيريجرينا او دو برفيوم (50 + 100) مل,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/WEYON/17980045-f57c-4e48-bfa9-54dd7800243c-500x500-LFS93O9eSd1UBCUxlpdebWWOb0px6F6kSVDnGR7v.jpg",ثمين مجموعة هدايا عطر بيريجرينا او دو برفيوم (50 + 100) مل,منتج جاهز,632,,نعم,,,,,,,,,0.5,kg,ثامين | Thameen,ثمين مجموعة هدايا عطر بيريجرينا او دو برفيوم (50 + 100) مل | ثامين | Thameen - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,طقم هدية ثمين ريفيير إكسترايت دي برفيوم (50 + 100) مل,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/WEYON/cc03ea46-b790-4087-900b-598db1e212c3-500x500-u1ZJykQXCsmiKtvOA0MRrFd9U0YVcM4sRfoy1Bd3.jpg",طقم هدية ثمين ريفيير إكسترايت دي برفيوم (50 + 100) مل,منتج جاهز,632,,نعم,,,,,,,,,0.5,kg,ريف | REEF,طقم هدية ثمين ريفيير إكسترايت دي برفيوم (50 + 100) مل | ريف | REEF - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,عطر بلو هارت أو دو برفان 50 مل عطور نسائية,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/WEYON/f2d15bd6-ef37-4c25-acaa-36fdfac1fb8c-500x500-qRekxcaRG30Og5gqG4c3pcwZgLBt6H397aduHfrO.jpg",عطر بلو هارت أو دو برفان 50 مل عطور نسائية,منتج جاهز,506,,نعم,,,,,,,,,0.5,kg, | ,عطر بلو هارت أو دو برفان 50 مل عطور نسائية |  |  - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,عطور كوم دي جارسون 2 او دو بارفيوم 50 مل,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/WEYON/5ab3d56c-52e0-460f-a771-1d4d990bd084-500x500-5CB5io2ZSDAo7SffJVu11zIWSozcgDsGRytWsEAK.jpg",عطور كوم دي جارسون 2 او دو بارفيوم 50 مل,منتج جاهز,632,,نعم,,,,,,,,,0.5,kg,كوم دي جارسون | Comme Garçons,عطور كوم دي جارسون 2 او دو بارفيوم 50 مل | كوم دي جارسون | Comme Garçons - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,تستر غوتشي غيلتي ابسولو دي بارفيوم نسائي 60مل,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/WEYON/8f23151a-d969-4d0c-92e6-863e8fbf9e8b-500x500-PXU1WZFoooCAp6Ab0dmlUNJg8wNaYaX4RJiW6j4h.png",تستر غوتشي غيلتي ابسولو دي بارفيوم نسائي 60مل,منتج جاهز,402,,نعم,,,,,,,,,0.5,kg, | ,تستر غوتشي غيلتي ابسولو دي بارفيوم نسائي 60مل |  |  - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,عطر إكس نيهيلو عنبر سكاي 100 مل Amber Sky Ex Nihilo,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/WEYON/9456bae0-4496-4f38-9776-a1531ae3dc99-500x476-z7kaJsTvgMDr9xKRGKmX7iViglnAppZw4TDXcYE6.jpg",عطر إكس نيهيلو عنبر سكاي 100 مل Amber Sky Ex Nihilo,منتج جاهز,1437,,نعم,,,,,,,,,0.5,kg,مايتر بارفومير إيه غونتييه | M,عطر إكس نيهيلو عنبر سكاي 100 مل Amber Sky Ex Nihilo | مايتر بارفومير إيه غونتييه | M - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,عطر آيلاند لش أو دو بارفيوم من جولدفيلد آند بانكس 100 مل | Island Lush Eau de Parfum by Goldfield & Banks 100ml,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/WEYON/08c33305-8852-4c73-8645-df6124209ebc-500x500-UeOLFVp7D9ioatKw6Z0Xz4slU8PY5n9eZWyEVn8U.jpg",عطر آيلاند لش أو دو بارفيوم من جولدفيلد آند بانكس 100 مل | Island Lush Eau de Parfum by Goldfield & Banks 100ml,منتج جاهز,1092,,نعم,,,,,,,,,0.5,kg,مايتر بارفومير إيه غونتييه | M,عطر آيلاند لش أو دو بارفيوم من جولدفيلد آند بانكس 100 مل | Island Lush Eau de Parfum by Goldfield & Banks 100ml | مايتر بارفومير إيه غونتييه | M - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,عطر Jasmin Satin 50ml EDP,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/WEYON/1f85d677-8614-46e5-b06a-47250295638d-500x500-t3qNpV9viW969JY0R9Shagj8v5UtNkDtDDO9Bvy4.jpg",عطر Jasmin Satin 50ml EDP,منتج جاهز,517,,نعم,,,,,,,,,0.5,kg,مايتر بارفومير إيه غونتييه | M,عطر Jasmin Satin 50ml EDP | مايتر بارفومير إيه غونتييه | M - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,طقم هدايا عطر ثمين ذا كورا، 2 × 50 مل,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/WEYON/a681aee6-d15c-44a1-8392-997c30033e7a-500x500-slJHWzWKJLIWKnuP4mAoBQWxCOj5D4gZvdtAMy8B.jpg",طقم هدايا عطر ثمين ذا كورا، 2 × 50 مل,منتج جاهز,632,,نعم,,,,,,,,,0.5,kg, | ,طقم هدايا عطر ثمين ذا كورا، 2 × 50 مل |  |  - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,عطر ثمين امبر روم اكسترايت برفيوم 100مل,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/WEYON/e82ca995-ea2a-4aa0-94cd-fb3579370624-500x500-zLHW1KWcVKAbzgFTGyfMDu02DC7Anmf6CwffUpS4.jpg",عطر ثمين امبر روم اكسترايت برفيوم 100مل,منتج جاهز,632,,نعم,,,,,,,,,0.5,kg, | ,عطر ثمين امبر روم اكسترايت برفيوم 100مل |  |  - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,عطر جيفنشي جنتلمن أونلي إنتنس للرجال، ماء تواليت 150 مل,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/WEYON/d3596206-4acb-4316-b8a0-a2c0922b15b8-500x500-48XB9mVgmsKVTyuuIdIExhQg991dS7NIPn9cpbnS.jpg",عطر جيفنشي جنتلمن أونلي إنتنس للرجال، ماء تواليت 150 مل,منتج جاهز,747,,نعم,,,,,,,,,0.5,kg,جيفنشي | Givenchy,عطر جيفنشي جنتلمن أونلي إنتنس للرجال، ماء تواليت 150 مل | جيفنشي | Givenchy - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,عطر أو دو تواليت بخاخ 50 مل عطر أو دو تواليت بخاخ للحقيبة 10 مل,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/WEYON/96cc6e4f-27da-460b-88bb-af89b914a129-500x500-rxAzNJ470XtwebHQo1lr72NkUAf8Bp742jcWmTRL.jpg",عطر أو دو تواليت بخاخ 50 مل عطر أو دو تواليت بخاخ للحقيبة 10 مل,منتج جاهز,460,,نعم,,,,,,,,,0.5,kg, | ,عطر أو دو تواليت بخاخ 50 مل عطر أو دو تواليت بخاخ للحقيبة 10 مل |  |  - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
منتج,ايزنبرج اي سيكرت باليساندر نوار ليس اورينتوكس لاتينس هوم,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/WEYON/027bb741-0277-4f2e-bfce-df269137f514-477x500-6ptXFxthLkXlqqQV0VteYk38zcbgcH2RcvWV6jnX.jpg",ايزنبرج اي سيكرت باليساندر نوار ليس اورينتوكس لاتينس هوم,منتج جاهز,425,,نعم,,,,,,,,,0.5,kg, | ,ايزنبرج اي سيكرت باليساندر نوار ليس اورينتوكس لاتينس هوم |  |  - مهووس العطور,,,,,,نعم,,,,,,,,,,,,,
